pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2019020744,20192020,R,2020-01-18T20:00:00Z,2020-01-18T22:38:14Z,Final,19,21
2019020745,20192020,R,2020-01-18T20:00:00Z,2020-01-18T22:38:41Z,Final,53,22
2019020746,20192020,R,2020-01-18T21:00:00Z,2020-01-18T23:28:30Z,Final,20,9
2019020747,20192020,R,2020-01-19T00:00:00Z,2020-01-19T02:36:42Z,Final,16,10
2019020748,20192020,R,2020-01-19T00:00:00Z,2020-01-19T02:56:40Z,Final,54,8
2019020749,20192020,R,2020-01-19T00:00:00Z,2020-01-19T02:43:50Z,Final,13,17
2019020750,20192020,R,2020-01-19T00:00:00Z,2020-01-19T02:36:27Z,Final,26,4
2019020751,20192020,R,2020-01-19T00:00:00Z,2020-01-19T02:34:00Z,Final,1,29
2019020752,20192020,R,2020-01-19T01:00:00Z,2020-01-19T03:35:19Z,Final,7,18
2019020753,20192020,R,2020-01-19T02:00:00Z,2020-01-19T04:38:26Z,Final,25,30
2019020754,20192020,R,2020-01-19T03:00:00Z,2020-01-19T05:51:32Z,Final,28,23
2019020755,20192020,R,2020-01-19T17:30:00Z,2020-01-19T20:11:04Z,Final,6,5
2019020756,20192020,R,2020-01-19T22:00:00Z,2020-01-20T00:46:11Z,Final,2,12
2019020757,20192020,R,2020-01-20T00:00:00Z,2020-01-20T02:22:29Z,Final,29,3
2019020758,20192020,R,2020-01-20T00:00:00Z,2020-01-20T02:32:33Z,Final,52,16
2019020759,20192020,R,2020-01-20T20:00:00Z,2020-01-20T22:39:04Z,Final,17,21
2019020760,20192020,R,2020-01-21T01:00:00Z,2020-01-21T03:37:57Z,Final,13,30
2019020761,20192020,R,2020-01-22T00:00:00Z,2020-01-22T02:35:39Z,Final,54,6
2019020762,20192020,R,2020-01-22T00:00:00Z,2020-01-22T02:35:02Z,Final,2,3
2019020763,20192020,R,2020-01-22T00:30:00Z,2020-01-22T03:01:53Z,Final,5,4
2019020764,20192020,R,2020-01-22T00:00:00Z,2020-01-22T02:37:18Z,Final,52,12
2019020765,20192020,R,2020-01-22T01:30:00Z,2020-01-22T04:13:31Z,Final,13,16
2019020766,20192020,R,2020-01-23T00:30:00Z,2020-01-23T03:12:01Z,Final,52,29
2019020767,20192020,R,2020-01-23T01:00:00Z,2020-01-23T03:35:10Z,Final,17,30
2019020768,20192020,R,2020-01-28T00:00:00Z,2020-01-28T02:38:35Z,Final,15,8
2019020769,20192020,R,2020-01-28T00:30:00Z,2020-01-28T03:28:07Z,Final,1,9
2019020770,20192020,R,2020-01-28T01:00:00Z,2020-01-28T03:22:59Z,Final,10,18
2019020771,20192020,R,2020-01-28T01:00:00Z,2020-01-28T03:38:38Z,Final,14,25
2019020772,20192020,R,2020-01-28T03:00:00Z,2020-01-28T05:33:28Z,Final,19,23
2019020773,20192020,R,2020-01-28T03:30:00Z,2020-01-28T06:22:31Z,Final,24,28
2019020774,20192020,R,2020-01-29T00:00:00Z,2020-01-29T02:38:25Z,Final,9,7
2019020775,20192020,R,2020-01-29T02:00:00Z,2020-01-29T04:49:13Z,Final,19,20
2019020776,20192020,R,2020-01-30T00:30:00Z,2020-01-30T03:08:03Z,Final,18,15
2019020777,20192020,R,2020-01-30T00:30:00Z,2020-01-30T03:07:23Z,Final,10,25
2019020778,20192020,R,2020-01-30T03:00:00Z,2020-01-30T06:15:13Z,Final,20,22
2019020779,20192020,R,2020-01-30T03:00:00Z,2020-01-30T05:38:59Z,Final,53,24
2019020780,20192020,R,2020-01-30T03:00:00Z,2020-01-30T06:02:40Z,Final,14,26
2019020781,20192020,R,2020-01-30T03:30:00Z,2020-01-30T06:06:44Z,Final,23,28
2019020782,20192020,R,2020-01-31T00:00:00Z,2020-01-31T02:41:14Z,Final,8,7
2019020783,20192020,R,2020-01-31T00:30:00Z,2020-01-31T03:22:15Z,Final,18,1
2019020784,20192020,R,2020-01-31T02:30:00Z,2020-01-31T05:05:36Z,Final,26,53
2019020785,20192020,R,2020-02-01T00:00:00Z,2020-02-01T02:33:22Z,Final,17,3
2019020786,20192020,R,2020-02-01T00:00:00Z,2020-02-01T02:32:26Z,Final,4,5
2019020787,20192020,R,2020-02-01T00:30:00Z,2020-02-01T03:06:36Z,Final,15,9
