pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2021021231,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:53:45Z,Final,15,54
2021021232,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:26:15Z,Final,21,55
2021021233,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:39:15Z,Final,4,8
2021021234,20212022,R,2022-04-22T00:00:00Z,2022-04-22T03:01:49Z,Final,10,14
2021021235,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:32:15Z,Final,17,13
2021021236,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:28:24Z,Final,7,1
2021021237,20212022,R,2022-04-21T23:30:00Z,2022-04-22T01:54:45Z,Final,3,2
2021021238,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:40:53Z,Final,6,5
2021021239,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:40:16Z,Final,52,12
2021021240,20212022,R,2022-04-22T00:00:00Z,2022-04-22T02:36:37Z,Final,23,30
2021021241,20212022,R,2022-04-22T01:00:00Z,2022-04-22T03:36:49Z,Final,25,20
2021021242,20212022,R,2022-04-22T02:30:00Z,2022-04-22T04:56:36Z,Final,16,26
2021021243,20212022,R,2022-04-22T02:30:00Z,2022-04-22T04:53:11Z,Final,19,28
2021021244,20212022,R,2022-04-22T23:00:00Z,2022-04-23T01:56:13Z,Final,9,29
2021021245,20212022,R,2022-04-23T00:00:00Z,2022-04-23T02:35:12Z,Final,55,30
2021021246,20212022,R,2022-04-23T01:00:00Z,2022-04-23T03:40:04Z,Final,21,22
2021021247,20212022,R,2022-04-23T02:30:00Z,2022-04-23T05:07:37Z,Final,15,53
2021021248,20212022,R,2022-04-23T19:00:00Z,2022-04-23T21:45:33Z,Final,3,6
2021021249,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:04:25Z,Final,2,7
2021021250,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:56:48Z,Final,8,9
2021021251,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:07:57Z,Final,5,17
2021021252,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:48:33Z,Final,18,14
2021021253,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:46:59Z,Final,10,13
2021021254,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:08:27Z,Final,12,1
2021021255,20212022,R,2022-04-24T00:00:00Z,2022-04-24T02:39:05Z,Final,55,25
2021021256,20212022,R,2022-04-24T02:00:00Z,2022-04-24T04:44:40Z,Final,23,20
2021021257,20212022,R,2022-04-24T02:00:00Z,2022-04-24T04:32:54Z,Final,19,53
2021021258,20212022,R,2022-04-24T02:30:00Z,2022-04-24T05:09:16Z,Final,24,26
2021021259,20212022,R,2022-04-24T00:00:00Z,2022-04-24T02:24:00Z,Final,16,28
2021021260,20212022,R,2022-04-24T23:00:00Z,2022-04-25T01:50:28Z,Final,14,13
2021021261,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:21:50Z,Final,17,1
2021021262,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:29:04Z,Final,12,2
2021021263,20212022,R,2022-02-16T00:00:00Z,2022-02-16T02:48:10Z,Final,6,3
2021021264,20212022,R,2022-04-24T20:00:00Z,2022-04-24T22:40:48Z,Final,5,4
2021021265,20212022,R,2022-04-24T23:00:00Z,2022-04-25T02:00:05Z,Final,10,15
2021021266,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:36:31Z,Final,22,29
2021021267,20212022,R,2022-04-25T00:00:00Z,2022-04-25T02:59:37Z,Final,30,18
2021021268,20212022,R,2022-04-24T23:00:00Z,2022-04-25T01:38:19Z,Final,21,52
2021021269,20212022,R,2022-04-25T02:00:00Z,2022-04-25T04:54:36Z,Final,28,54
2021021270,20212022,R,2022-04-25T00:30:00Z,2022-04-25T03:04:27Z,Final,19,24
2021021271,20212022,R,2022-04-26T00:00:00Z,2022-04-26T02:33:04Z,Final,4,16
2021021272,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:43:32Z,Final,13,6
2021021273,20212022,R,2022-02-24T00:30:00Z,2022-02-24T03:06:12Z,Final,7,8
2021021274,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:48:20Z,Final,1,9
2021021275,20212022,R,2022-02-27T00:30:00Z,2022-02-27T03:02:29Z,Final,10,17
2021021276,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:25:35Z,Final,29,14
2021021277,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:46:21Z,Final,12,3
2021021278,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:39:51Z,Final,22,5
2021021279,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:36:48Z,Final,2,15
2021021280,20212022,R,2022-04-27T00:00:00Z,2022-04-27T02:58:28Z,Final,20,18
2021021281,20212022,R,2022-04-27T00:30:00Z,2022-04-27T03:30:33Z,Final,54,25
2021021282,20212022,R,2022-04-27T00:00:00Z,2022-04-27T02:42:03Z,Final,53,30
2021021283,20212022,R,2022-04-27T01:30:00Z,2022-04-27T04:15:13Z,Final,19,21
2021021284,20212022,R,2022-04-27T02:00:00Z,2022-04-27T04:31:03Z,Final,55,23
2021021285,20212022,R,2022-04-27T02:30:00Z,2022-04-27T05:04:46Z,Final,24,28
2021021286,20212022,R,2022-04-28T00:30:00Z,2022-04-28T03:14:31Z,Final,54,16
2021021287,20212022,R,2022-04-28T00:30:00Z,2022-04-28T03:20:10Z,Final,53,25
2021021288,20212022,R,2022-04-27T23:30:00Z,2022-04-28T02:05:32Z,Final,4,52
2021021289,20212022,R,2022-04-28T02:00:00Z,2022-04-28T04:36:55Z,Final,26,55
2021021290,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:46:51Z,Final,7,6
2021021291,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:24:14Z,Final,13,9
2021021292,20212022,R,2022-04-29T23:30:00Z,2022-04-30T02:04:22Z,Final,14,2
2021021293,20212022,R,2022-02-09T00:00:00Z,2022-02-09T02:41:43Z,Final,29,15
2021021294,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:31:08Z,Final,1,12
2021021295,20212022,R,2022-04-29T00:00:00Z,2022-04-29T02:33:49Z,Final,20,30
2021021296,20212022,R,2022-04-29T01:00:00Z,2022-04-29T04:01:52Z,Final,18,21
2021021297,20212022,R,2022-04-29T01:00:00Z,2022-04-29T03:37:29Z,Final,28,22
2021021298,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:36:51Z,Final,16,7
2021021299,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:39:17Z,Final,6,10
2021021300,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:43:26Z,Final,13,8
2021021301,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:28:23Z,Final,17,1
2021021302,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:38:13Z,Final,15,3
2021021303,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:41:30Z,Final,9,4
2021021304,20212022,R,2022-02-20T18:00:00Z,2022-02-20T20:39:22Z,Final,12,5
2021021305,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:37:07Z,Final,14,29
2021021306,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:31:47Z,Final,54,19
2021021307,20212022,R,2022-04-30T00:30:00Z,2022-04-30T02:58:48Z,Final,24,25
2021021308,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:39:06Z,Final,21,30
2021021309,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:29:54Z,Final,20,52
2021021310,20212022,R,2022-04-29T02:00:00Z,2022-04-29T04:33:24Z,Final,26,23
2021021311,20212022,R,2022-04-30T02:30:00Z,2022-04-30T05:12:33Z,Final,18,53
2021021312,20212022,R,2022-04-30T02:00:00Z,2022-04-30T04:25:10Z,Final,28,55
