,pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
466,2021021116,20212022,R,2022-04-05T23:00:00Z,2022-04-06T02:00:22Z,Final,10,13
467,2021021117,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:29:09Z,Final,3,1
468,2021021118,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:32:10Z,Final,29,4
469,2021021119,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:39:39Z,Final,21,5
470,2021021120,20212022,R,2022-04-06T00:00:00Z,2022-04-06T02:53:25Z,Final,30,18
471,2021021121,20212022,R,2022-04-06T00:30:00Z,2022-04-06T03:07:21Z,Final,2,25
472,2021021122,20212022,R,2022-04-06T02:30:00Z,2022-04-06T04:58:59Z,Final,22,28
473,2021021123,20212022,R,2022-04-06T23:30:00Z,2022-04-07T02:27:08Z,Final,14,15
474,2021021124,20212022,R,2022-04-07T00:00:00Z,2022-04-07T02:29:49Z,Final,55,19
475,2021021125,20212022,R,2022-04-06T23:30:00Z,2022-04-07T02:06:25Z,Final,17,52
476,2021021126,20212022,R,2022-04-07T02:00:00Z,2022-04-07T04:28:50Z,Final,23,54
477,2021021127,20212022,R,2022-04-07T02:00:00Z,2022-04-07T04:44:08Z,Final,20,24
478,2021021128,20212022,R,2022-02-08T00:00:00Z,2022-02-08T02:20:04Z,Final,1,9
479,2021021129,20212022,R,2022-04-07T23:00:00Z,2022-04-08T01:32:13Z,Final,5,3
480,2021021130,20212022,R,2022-04-07T23:30:00Z,2022-04-08T01:55:42Z,Final,7,12
481,2021021131,20212022,R,2022-04-07T23:00:00Z,2022-04-08T01:19:35Z,Final,4,29
482,2021021132,20212022,R,2022-04-08T00:30:00Z,2022-04-08T02:54:42Z,Final,55,16
483,2021021133,20212022,R,2022-04-08T00:30:00Z,2022-04-08T03:11:06Z,Final,10,25
484,2021021134,20212022,R,2022-04-08T02:00:00Z,2022-04-08T04:23:11Z,Final,23,53
485,2021021135,20212022,R,2022-04-08T02:30:00Z,2022-04-08T05:01:42Z,Final,22,26
486,2021021136,20212022,R,2022-04-08T02:30:00Z,2022-04-08T05:05:53Z,Final,20,28
487,2021021137,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:44:41Z,Final,6,14
488,2021021138,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:32:24Z,Final,7,13
489,2021021139,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:35:21Z,Final,2,12
490,2021021140,20212022,R,2022-04-09T00:00:00Z,2022-04-09T02:45:05Z,Final,30,19
491,2021021141,20212022,R,2022-04-09T00:00:00Z,2022-04-09T02:44:05Z,Final,21,52
492,2021021142,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:43:54Z,Final,8,10
493,2021021143,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:44:37Z,Final,29,17
494,2021021144,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:41:42Z,Final,9,3
495,2021021145,20212022,R,2022-04-09T23:30:00Z,2022-04-10T02:17:27Z,Final,24,4
496,2021021146,20212022,R,2022-04-09T19:00:00Z,2022-04-09T21:58:43Z,Final,15,5
497,2021021147,20212022,R,2022-04-10T00:00:00Z,2022-04-10T02:35:16Z,Final,2,19
498,2021021148,20212022,R,2022-04-09T22:00:00Z,2022-04-10T00:38:48Z,Final,13,18
499,2021021149,20212022,R,2022-04-09T18:00:00Z,2022-04-09T20:34:16Z,Final,1,25
500,2021021150,20212022,R,2022-04-10T21:00:00Z,2022-04-10T23:37:28Z,Final,26,30
501,2021021151,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:48:41Z,Final,21,22
502,2021021152,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:47:33Z,Final,28,23
503,2021021153,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:31:59Z,Final,53,54
504,2021021154,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:40:08Z,Final,20,55
505,2021021155,20212022,R,2022-04-10T23:30:00Z,2022-04-11T02:14:28Z,Final,52,9
506,2021021156,20212022,R,2022-04-10T21:00:00Z,2022-04-10T23:32:37Z,Final,7,14
507,2021021157,20212022,R,2022-04-10T20:00:00Z,2022-04-10T22:50:23Z,Final,18,5
508,2021021158,20212022,R,2022-04-10T17:30:00Z,2022-04-10T20:12:25Z,Final,6,15
509,2021021159,20212022,R,2022-04-10T22:00:00Z,2022-04-11T00:45:53Z,Final,24,12
510,2021021160,20212022,R,2022-04-10T23:00:00Z,2022-04-11T01:33:56Z,Final,25,16
511,2021021161,20212022,R,2022-02-21T01:00:00Z,2022-02-21T03:39:20Z,Final,54,28
512,2021021162,20212022,R,2022-04-11T23:00:00Z,2022-04-12T01:33:17Z,Final,52,8
513,2021021163,20212022,R,2022-04-13T00:00:00Z,2022-04-13T02:40:43Z,Final,22,30
514,2021021164,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:45:51Z,Final,19,6
515,2021021165,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:39:58Z,Final,7,10
516,2021021166,20212022,R,2022-04-12T23:30:00Z,2022-04-13T02:05:08Z,Final,9,17
517,2021021167,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:41:46Z,Final,24,13
518,2021021168,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:34:38Z,Final,12,3
519,2021021169,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:42:52Z,Final,29,5
520,2021021170,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:37:45Z,Final,4,15
521,2021021171,20212022,R,2022-04-15T00:30:00Z,2022-04-15T03:35:47Z,Final,28,16
522,2021021172,20212022,R,2022-04-15T00:00:00Z,2022-04-15T02:42:51Z,Final,22,18
523,2021021173,20212022,R,2022-04-13T01:30:00Z,2022-04-13T04:15:14Z,Final,14,25
524,2021021174,20212022,R,2022-04-13T01:00:00Z,2022-04-13T03:36:56Z,Final,55,20
525,2021021175,20212022,R,2022-04-13T02:00:00Z,2022-04-13T04:38:47Z,Final,54,23
526,2021021176,20212022,R,2022-04-13T02:00:00Z,2022-04-13T04:31:56Z,Final,1,53
527,2021021177,20212022,R,2022-04-13T23:00:00Z,2022-04-14T01:36:41Z,Final,3,4
528,2021021178,20212022,R,2022-04-13T23:00:00Z,2022-04-14T01:36:25Z,Final,8,29
529,2021021179,20212022,R,2022-05-01T18:00:00Z,2022-05-01T20:25:41Z,Final,55,52
530,2021021180,20212022,R,2022-04-14T01:30:00Z,2022-04-14T04:14:48Z,Final,26,21
531,2021021181,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:55:49Z,Final,9,6
532,2021021182,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:31:20Z,Final,19,7
533,2021021183,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:38:29Z,Final,15,10
534,2021021184,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:47:04Z,Final,24,14
535,2021021185,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:43:29Z,Final,2,5
536,2021021186,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:36:47Z,Final,17,12
537,2021021187,20212022,R,2022-04-13T00:30:00Z,2022-04-13T02:58:27Z,Final,26,16
538,2021021188,20212022,R,2022-04-13T00:00:00Z,2022-04-13T02:47:31Z,Final,28,18
539,2021021189,20212022,R,2022-04-15T00:00:00Z,2022-04-15T02:42:46Z,Final,30,25
540,2021021190,20212022,R,2022-04-15T01:00:00Z,2022-04-15T03:30:39Z,Final,1,21
541,2021021191,20212022,R,2022-04-15T01:00:00Z,2022-04-15T03:38:46Z,Final,54,20
542,2021021192,20212022,R,2022-04-15T02:00:00Z,2022-04-15T04:30:59Z,Final,53,23
543,2021021193,20212022,R,2022-04-15T23:00:00Z,2022-04-16T01:32:51Z,Final,2,8
544,2021021194,20212022,R,2022-04-15T23:00:00Z,2022-04-16T01:40:30Z,Final,52,13
545,2021021195,20212022,R,2022-04-16T20:00:00Z,2022-04-16T22:40:40Z,Final,54,22
546,2021021196,20212022,R,2022-04-16T16:30:00Z,2022-04-16T19:10:45Z,Final,5,6
547,2021021197,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:33:24Z,Final,4,7
548,2021021198,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:59:14Z,Final,15,8
549,2021021199,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:51:50Z,Final,10,9
550,2021021200,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:54:13Z,Final,52,14
551,2021021201,20212022,R,2022-04-16T16:30:00Z,2022-04-16T18:56:22Z,Final,17,3
552,2021021202,20212022,R,2022-04-16T19:00:00Z,2022-04-16T21:58:19Z,Final,30,19
553,2021021203,20212022,R,2022-04-16T16:30:00Z,2022-04-16T19:15:00Z,Final,16,18
554,2021021204,20212022,R,2022-04-17T00:00:00Z,2022-04-17T02:32:55Z,Final,28,25
555,2021021205,20212022,R,2022-04-17T01:00:00Z,2022-04-17T03:44:20Z,Final,12,21
556,2021021206,20212022,R,2022-04-17T02:00:00Z,2022-04-17T04:37:50Z,Final,53,20
557,2021021207,20212022,R,2022-04-30T01:00:00Z,2022-04-30T03:43:05Z,Final,23,22
558,2021021208,20212022,R,2022-04-17T02:30:00Z,2022-04-17T05:04:50Z,Final,29,26
559,2021021209,20212022,R,2022-04-17T02:00:00Z,2022-04-17T04:48:50Z,Final,1,55
560,2021021210,20212022,R,2022-04-17T17:00:00Z,2022-04-17T19:32:56Z,Final,13,17
561,2021021211,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:34:50Z,Final,10,2
562,2021021212,20212022,R,2022-04-17T21:00:00Z,2022-04-17T23:36:53Z,Final,7,4
563,2021021213,20212022,R,2022-04-17T22:00:00Z,2022-04-18T00:41:03Z,Final,19,18
564,2021021214,20212022,R,2022-04-17T22:00:00Z,2022-04-18T00:38:05Z,Final,28,30
565,2021021215,20212022,R,2022-04-18T00:30:00Z,2022-04-18T03:04:43Z,Final,29,24
566,2021021216,20212022,R,2022-04-19T01:00:00Z,2022-04-19T03:36:38Z,Final,15,21
567,2021021217,20212022,R,2022-04-19T02:30:00Z,2022-04-19T05:09:24Z,Final,25,23
568,2021021218,20212022,R,2022-04-19T02:00:00Z,2022-04-19T04:35:17Z,Final,12,53
569,2021021219,20212022,R,2022-04-19T02:00:00Z,2022-04-19T04:32:35Z,Final,1,54
570,2021021220,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:38:01Z,Final,4,10
571,2021021221,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:37:46Z,Final,30,8
572,2021021222,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:42:26Z,Final,17,14
573,2021021223,20212022,R,2022-04-19T23:30:00Z,2022-04-20T02:14:11Z,Final,13,2
574,2021021224,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:33:58Z,Final,52,3
575,2021021225,20212022,R,2022-04-20T00:00:00Z,2022-04-20T02:34:44Z,Final,6,19
576,2021021226,20212022,R,2022-04-20T02:00:00Z,2022-04-20T04:33:00Z,Final,26,24
577,2021021227,20212022,R,2022-04-20T02:30:00Z,2022-04-20T04:58:59Z,Final,29,28
578,2021021228,20212022,R,2022-02-18T00:00:00Z,2022-02-18T02:31:53Z,Final,9,7
579,2021021229,20212022,R,2022-04-21T00:30:00Z,2022-04-21T03:09:54Z,Final,25,22
580,2021021230,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:43:33Z,Final,16,53
581,2021021231,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:53:45Z,Final,15,54
582,2021021232,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:26:15Z,Final,21,55
583,2021021233,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:39:15Z,Final,4,8
584,2021021234,20212022,R,2022-04-22T00:00:00Z,2022-04-22T03:01:49Z,Final,10,14
585,2021021235,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:32:15Z,Final,17,13
586,2021021236,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:28:24Z,Final,7,1
587,2021021237,20212022,R,2022-04-21T23:30:00Z,2022-04-22T01:54:45Z,Final,3,2
588,2021021238,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:40:53Z,Final,6,5
589,2021021239,20212022,R,2022-04-21T23:00:00Z,2022-04-22T01:40:16Z,Final,52,12
590,2021021240,20212022,R,2022-04-22T00:00:00Z,2022-04-22T02:36:37Z,Final,23,30
591,2021021241,20212022,R,2022-04-22T01:00:00Z,2022-04-22T03:36:49Z,Final,25,20
592,2021021242,20212022,R,2022-04-22T02:30:00Z,2022-04-22T04:56:36Z,Final,16,26
593,2021021243,20212022,R,2022-04-22T02:30:00Z,2022-04-22T04:53:11Z,Final,19,28
594,2021021244,20212022,R,2022-04-22T23:00:00Z,2022-04-23T01:56:13Z,Final,9,29
595,2021021245,20212022,R,2022-04-23T00:00:00Z,2022-04-23T02:35:12Z,Final,55,30
596,2021021246,20212022,R,2022-04-23T01:00:00Z,2022-04-23T03:40:04Z,Final,21,22
597,2021021247,20212022,R,2022-04-23T02:30:00Z,2022-04-23T05:07:37Z,Final,15,53
598,2021021248,20212022,R,2022-04-23T19:00:00Z,2022-04-23T21:45:33Z,Final,3,6
599,2021021249,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:04:25Z,Final,2,7
600,2021021250,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:56:48Z,Final,8,9
601,2021021251,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:07:57Z,Final,5,17
602,2021021252,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:48:33Z,Final,18,14
603,2021021253,20212022,R,2022-04-23T23:00:00Z,2022-04-24T01:46:59Z,Final,10,13
604,2021021254,20212022,R,2022-04-23T16:30:00Z,2022-04-23T19:08:27Z,Final,12,1
605,2021021255,20212022,R,2022-04-24T00:00:00Z,2022-04-24T02:39:05Z,Final,55,25
606,2021021256,20212022,R,2022-04-24T02:00:00Z,2022-04-24T04:44:40Z,Final,23,20
607,2021021257,20212022,R,2022-04-24T02:00:00Z,2022-04-24T04:32:54Z,Final,19,53
608,2021021258,20212022,R,2022-04-24T02:30:00Z,2022-04-24T05:09:16Z,Final,24,26
609,2021021259,20212022,R,2022-04-24T00:00:00Z,2022-04-24T02:24:00Z,Final,16,28
610,2021021260,20212022,R,2022-04-24T23:00:00Z,2022-04-25T01:50:28Z,Final,14,13
611,2021021261,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:21:50Z,Final,17,1
612,2021021262,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:29:04Z,Final,12,2
613,2021021263,20212022,R,2022-02-16T00:00:00Z,2022-02-16T02:48:10Z,Final,6,3
614,2021021264,20212022,R,2022-04-24T20:00:00Z,2022-04-24T22:40:48Z,Final,5,4
615,2021021265,20212022,R,2022-04-24T23:00:00Z,2022-04-25T02:00:05Z,Final,10,15
616,2021021266,20212022,R,2022-04-24T17:00:00Z,2022-04-24T19:36:31Z,Final,22,29
617,2021021267,20212022,R,2022-04-25T00:00:00Z,2022-04-25T02:59:37Z,Final,30,18
618,2021021268,20212022,R,2022-04-24T23:00:00Z,2022-04-25T01:38:19Z,Final,21,52
619,2021021269,20212022,R,2022-04-25T02:00:00Z,2022-04-25T04:54:36Z,Final,28,54
620,2021021270,20212022,R,2022-04-25T00:30:00Z,2022-04-25T03:04:27Z,Final,19,24
621,2021021271,20212022,R,2022-04-26T00:00:00Z,2022-04-26T02:33:04Z,Final,4,16
622,2021021272,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:43:32Z,Final,13,6
623,2021021273,20212022,R,2022-02-24T00:30:00Z,2022-02-24T03:06:12Z,Final,7,8
624,2021021274,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:48:20Z,Final,1,9
625,2021021275,20212022,R,2022-02-27T00:30:00Z,2022-02-27T03:02:29Z,Final,10,17
626,2021021276,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:25:35Z,Final,29,14
627,2021021277,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:46:21Z,Final,12,3
628,2021021278,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:39:51Z,Final,22,5
629,2021021279,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:36:48Z,Final,2,15
630,2021021280,20212022,R,2022-04-27T00:00:00Z,2022-04-27T02:58:28Z,Final,20,18
631,2021021281,20212022,R,2022-04-27T00:30:00Z,2022-04-27T03:30:33Z,Final,54,25
632,2021021282,20212022,R,2022-04-27T00:00:00Z,2022-04-27T02:42:03Z,Final,53,30
633,2021021283,20212022,R,2022-04-27T01:30:00Z,2022-04-27T04:15:13Z,Final,19,21
634,2021021284,20212022,R,2022-04-27T02:00:00Z,2022-04-27T04:31:03Z,Final,55,23
635,2021021285,20212022,R,2022-04-27T02:30:00Z,2022-04-27T05:04:46Z,Final,24,28
636,2021021286,20212022,R,2022-04-28T00:30:00Z,2022-04-28T03:14:31Z,Final,54,16
637,2021021287,20212022,R,2022-04-28T00:30:00Z,2022-04-28T03:20:10Z,Final,53,25
638,2021021288,20212022,R,2022-04-27T23:30:00Z,2022-04-28T02:05:32Z,Final,4,52
639,2021021289,20212022,R,2022-04-28T02:00:00Z,2022-04-28T04:36:55Z,Final,26,55
640,2021021290,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:46:51Z,Final,7,6
641,2021021291,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:24:14Z,Final,13,9
642,2021021292,20212022,R,2022-04-29T23:30:00Z,2022-04-30T02:04:22Z,Final,14,2
643,2021021293,20212022,R,2022-02-09T00:00:00Z,2022-02-09T02:41:43Z,Final,29,15
644,2021021294,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:31:08Z,Final,1,12
645,2021021295,20212022,R,2022-04-29T00:00:00Z,2022-04-29T02:33:49Z,Final,20,30
646,2021021296,20212022,R,2022-04-29T01:00:00Z,2022-04-29T04:01:52Z,Final,18,21
647,2021021297,20212022,R,2022-04-29T01:00:00Z,2022-04-29T03:37:29Z,Final,28,22
648,2021021298,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:36:51Z,Final,16,7
649,2021021299,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:39:17Z,Final,6,10
650,2021021300,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:43:26Z,Final,13,8
651,2021021301,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:28:23Z,Final,17,1
652,2021021302,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:38:13Z,Final,15,3
653,2021021303,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:41:30Z,Final,9,4
654,2021021304,20212022,R,2022-02-20T18:00:00Z,2022-02-20T20:39:22Z,Final,12,5
655,2021021305,20212022,R,2022-04-28T23:00:00Z,2022-04-29T01:37:07Z,Final,14,29
656,2021021306,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:31:47Z,Final,54,19
657,2021021307,20212022,R,2022-04-30T00:30:00Z,2022-04-30T02:58:48Z,Final,24,25
658,2021021308,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:39:06Z,Final,21,30
659,2021021309,20212022,R,2022-04-30T00:00:00Z,2022-04-30T02:29:54Z,Final,20,52
660,2021021310,20212022,R,2022-04-29T02:00:00Z,2022-04-29T04:33:24Z,Final,26,23
661,2021021311,20212022,R,2022-04-30T02:30:00Z,2022-04-30T05:12:33Z,Final,18,53
662,2021021312,20212022,R,2022-04-30T02:00:00Z,2022-04-30T04:25:10Z,Final,28,55
